ID,GR,DEEP_RES,DENS,SP
5744,213.0264,1754.8746,2.4912,122.8125
5745,201.8381,1950,2.433,123.2031
5746,202.0373,1702.4299,2.4817,123.125
5747,206.8898,1899.7134,2.5645,122.8906
5748,240.1733,1919.6389,2.5981,122.8906
5749,250.9625,1644.0121,2.6256,123.125
5750,237.8041,1141.729,2.6087,122.7679
5751,214.9385,532.1091,2.6141,122.5781
5752,199.4117,297.1457,2.615,122.5
5753,205.1779,215.5244,2.6129,122.5
5754,194.6728,208.2534,2.5914,122.5781
5755,188.8204,268.9376,2.5885,123.125
5756,189.8202,933.088,2.5949,123.2031
5757,196.3854,1656.4873,2.5818,122.9688
5758,196.7569,1935.2919,2.5795,122.4107
5759,198.8121,1769.0862,2.5869,120.8594
5760,215.7098,408.2507,2.6018,120.625
5761,177.575,112.4607,2.6,120.3906
5762,182.5989,144.6615,2.595,117.3438
5763,185.9673,319.1012,2.5853,112.2656
5764,194.2155,961.0969,2.4877,101.7969
5765,209.7445,641.6092,2.498,113.2813
5766,201.1803,319.4636,2.5582,124.6875
5767,203.7505,277.3331,2.5663,125
5768,202.6087,448.4055,2.5897,125
5769,197.4696,467.3614,2.5887,124.1071
5770,204.0924,480.5099,2.5625,124.375
5771,208.8595,897.8928,2.56,125
5772,204.6066,1490.0878,2.5125,124.9219
5773,206.1768,1092.0679,2.5862,125
5774,206.2336,363.8581,2.312,125
5775,198.8977,346.9734,2.5127,124.7321
5776,213.1414,450.7997,2.574,124.6094
5777,231.4102,819.7447,2.5686,123.75
5778,222.56,1485.7999,2.5715,123.125
5779,224.0725,1950,2.5732,124.6875
5780,208.489,268.5865,2.5299,124.5313
5781,182.4845,94.699,2.5582,124.375
5782,189.7925,58.9683,2.5732,124.375
5783,185.1964,67.4677,2.5498,124.1964
5784,173.0936,127.6424,2.5014,124.2969
5785,163.4458,338.9944,2.1954,124.2188
5786,183.3121,732.3472,2.6054,120.625
5787,180.1722,172.2844,2.5738,115.9375
5788,230.2969,66.3369,2.5612,107.4219
5789,250.9619,78.752,2.5702,93.9286
5790,226.0437,123.735,2.2343,58.6607
5791,209.3738,246.1449,2.4181,59.9219
5792,222.589,360.944,2.6376,62.7679
5793,226.6997,301.333,2.7598,65.5469
5794,198.5833,212.6417,2.6631,71.25
5795,195.0148,582.9744,2.4597,80.1563
5796,179.7726,948.7792,2.0754,103.9844
5797,192.7886,1950,2.4921,122.8571
5798,191.2471,1950,2.5384,125.3906
5799,183.7118,1935.2589,2.5361,127.6563
5800,197.1559,1950,2.5443,127.7344
5801,211.4569,1784.1396,2.5447,126.7188
5802,221.9897,1950,2.5747,127.0536
5803,219.3343,611.882,2.5298,125.4688
5804,244.3121,122.5565,2.5682,122.8906
5805,225.3574,112.6003,2.5736,121.0156
5806,207.8613,179.8817,2.5567,117.5
5807,189.5923,366.6774,2.6003,115.5357
5808,201.0094,971.4496,2.5755,116.0938
5809,209.2027,1599.8237,2.5734,112.5781
5810,210.116,1254.4303,2.5966,106.25
5811,210.1721,642.2062,2.5835,100.5469
5812,193.7599,228.3663,2.6097,118.3594
5813,178.4595,202.6814,2.5665,118.125
5814,189.9337,224.5616,2.5178,118.125
5815,205.719,294.6052,2.4962,117.6563
5816,195.4434,486.2283,2.5299,118.4821
5817,203.7784,797.1506,2.5331,118.0469
5818,233.4645,933.9388,2.5406,117.7344
5819,254.3017,662.0549,2.5879,116.9531
5820,258.0409,449.3687,2.596,117.1094
5821,274.5116,559.6205,2.593,117.3438
5822,272.1997,712.8055,2.5727,117.5
5823,268.0039,934.9852,2.569,117.1429
5824,269.2315,906.8767,2.5947,117.1875
5825,274.5115,1029.8403,2.6217,118.0357
5826,277.5654,1403.0452,2.6076,118.125
5827,277.3369,1754.0848,2.5999,118.5156
5828,262.4659,1248.8593,2.6127,117.4219
5829,269.3164,372.4987,2.6128,117.1094
5830,264.1794,181.8825,2.6051,115.8594
5831,233.1516,185.0709,2.6081,114.8438
5832,221.2479,325.8589,2.5938,112.4107
5833,223.7021,622.0354,2.5567,112.6563
5834,203.8356,1161.2573,2.5323,118.3929
5835,190.5626,1301.3372,2.5467,118.3594
5836,184.0546,657.1215,2.5766,118.2813
5837,172.2934,200.5549,2.5878,118.125
5838,190.6773,116.981,2.5681,118.2143
5839,176.6038,105.0168,2.5363,118.0469
5840,174.6922,163.7772,2.5293,118.125
5841,180.9144,342.6932,2.5537,118.125
5842,188.5072,1292.6674,2.5241,118.125
5843,197.2425,419.084,2.5525,118.125
5844,196.5565,174.5244,2.5142,118.5156
5845,201.7515,83.4597,2.5221,118.6719
5846,192.8468,81.7525,2.5728,118.6719
5847,164.9012,73.7334,2.57,118.3594
5848,125.5954,72.366,2.4934,118.0469
5849,118.4593,73.98,2.4671,117.4219
5850,117.146,69.9546,2.4668,118.125
5851,126.3655,79.1033,2.416,118.75
5852,182.285,263.6914,2.4784,117.8906
5853,200.9521,765.4415,2.4959,116.7969
5854,214.9114,1457.351,2.4891,118.125
5855,216.2528,950.72,2.5446,118.125
5856,192.8454,417.2368,2.5559,117.5
5857,167.4411,198.2532,2.537,117.5
5858,173.6078,124.1721,2.5795,118.125
5859,186.6516,96.4707,2.5942,118.75
5860,177.0602,131.9804,2.5511,118.9844
5861,152.5982,280.83,2.4945,119.375
5862,160.0769,515.7771,2.4779,119.7656
5863,185.8804,1175.8304,2.5018,119.375
5864,191.8177,1612.6285,2.4619,118.75
5865,183.7392,961.7626,2.5249,117.5
5866,196.3562,497.7077,2.5325,116.0938
5867,202.5223,284.0802,2.5413,115.5469
5868,214.3971,203.2954,2.5575,117.8906
5869,214.6253,330.217,2.5673,117.6563
5870,224.5021,690.1339,2.557,117.7344
5871,232.1225,1426.6735,2.546,117.5
5872,219.5634,1780.3292,2.5403,118.0469
5873,200.8384,1108.8279,2.5626,117.5
5874,165.8997,515.0813,2.6145,117.1429
5875,171.0664,271.0994,2.6326,116.875
5876,177.2325,222.6246,2.5867,116.6071
5877,174.4911,394.0672,2.5867,116.0938
5878,205.7479,1037.1105,2.5521,115
5879,211.3144,1303.8971,2.5516,114.5313
5880,212.427,1390.4285,2.5611,114.375
5881,214.5956,1067.8002,2.5443,114.6875
5882,225.6148,730.2299,2.5392,116.3393
5883,227.8417,514.3333,2.5389,116.25
5884,223.7884,605.1758,2.5424,115.625
5885,218.1938,872.212,2.5555,114.375
5886,215.2524,1098.9998,2.5818,113.2143
5887,223.0174,824.9962,2.5958,111.1719
5888,218.7646,489.2022,2.5815,110.2679
5889,213.7401,411.899,2.5801,115.625
5890,249.6208,462.9434,2.5758,115.1563
5891,275.1677,684.9129,2.586,116.0156
5892,228.04,1001.273,2.5752,115.625
5893,253.1602,648.9893,2.5718,115.3125
5894,258.9257,482.2679,2.5696,115.8594
5895,198.4409,775.8572,2.5697,117.1094
5896,217.1656,442.8981,2.5635,117.4219
5897,229.183,346.7029,2.572,117.8906
5898,214.5689,310.2955,2.5467,118.125
5899,184.6534,385.0094,2.5327,118.3036
5900,182.7122,610.4205,2.5406,118.125
5901,191.1612,1111.848,2.568,117.5
5902,185.8236,1702.9517,2.5674,116.3281
5903,192.6741,1950,2.5658,113.4375
5904,193.7309,1950,2.5768,117.1094
5905,194.6443,1695.7772,2.5297,120.625
5906,199.7248,1046.8677,2.5932,121.25
5907,201.1805,534.2296,2.605,121.4844
5908,186.794,307.9092,2.6307,121.875
5909,185.9946,272.9758,2.6423,122.3438
5910,211.7988,252.7795,2.6386,122.7344
5911,213.2846,350.5395,2.6339,122.8125
5912,202.5501,598.6275,2.6299,123.75
5913,203.9211,1151.1606,2.6113,123.75
5914,203.2934,1690.3182,2.6241,124.375
5915,187.7655,1341.8124,2.5928,123.75
5916,177.8601,764.0143,2.5995,122.9688
5917,174.2346,338.7567,2.5976,122.0313
5918,154.3676,306.376,2.5807,122.0313
5919,164.5583,220.4121,2.5737,122.5
5920,184.8812,153.7613,2.5932,122.9464
5921,177.946,180.1829,2.5941,122.8125
5922,173.0932,275.7737,2.5864,122.5
5923,159.7907,1601.5626,2.5316,123.125
5924,159.7907,1601.5626,2.5316,123.125
5925,165.7288,1095.7089,2.45,123.125
5926,170.8381,514.903,2.605,123.2031
5927,183.0261,300.0662,2.6245,122.5781
5928,195.5859,224.8092,2.6081,123.9063
5929,195.5001,261.6992,2.5818,124.375
5930,188.1937,493.9374,2.6038,124.375
5931,177.5458,862.3332,2.6038,125.625
5932,155.9092,661.9918,2.6224,125.5357
5933,205.6332,743.8176,2.5824,125
5934,207.8024,374.9544,2.5966,124.8438
5935,210.4289,237.0139,2.6064,125
5936,196.2705,349.0299,2.5945,125
5937,192.4464,414.4156,2.4929,124.9219
5938,198.2403,297.4109,2.4659,125.8594
5939,189.1063,550.3105,2.5866,126.25
5940,173.5215,845.1179,2.6117,126.9643
5941,185.8233,692.8312,2.4517,127.5
5942,193.359,960.551,2.45,128.5156
5943,200.1522,872.4636,2.5828,128.6719
5944,197.0695,621.2792,2.5934,128.75
5945,194.9572,304.3088,2.5934,128.75
5946,204.4338,643.8621,2.6094,128.6719
5947,214.4822,1950,2.6163,128.3594
5948,217.2517,582.5504,2.5758,128.75
5949,184.2819,294.0341,2.6047,128.75
5950,166.6985,196.9031,2.5974,130
5951,177.631,208.8026,2.6055,131.1719
5952,186.4228,295.864,2.6248,131.25
5953,157.8787,582.2913,2.5827,131.1719
5954,171.0657,1220.8668,2.5951,131.25
5955,177.2599,1501.4064,2.5966,131.4063
5956,164.929,814.3408,2.6196,131.25
5957,167.7839,344.117,2.6234,130.7813
5958,178.744,172.194,2.6324,130.625
5959,173.321,146.9178,2.6426,129.4643
5960,182.9692,153.2746,2.6159,128.75
5961,184.4243,1569.1367,2.4973,125.625
5962,183.4263,1950,2.4843,126.1719
5963,199.0964,1923.9695,2.5079,126.875
5964,214.6247,631.4185,2.5362,126.875
5965,198.0401,319.5934,2.5568,126.3281
5966,195.1009,210.1482,2.6101,127.1094
5967,182.9971,219.0123,2.6175,127.5
5968,173.2926,255.7146,2.632,127.5
5969,164.8139,279.8745,2.5747,127.9688
5970,158.0495,666.5914,2.5709,127.5
5971,159.1909,759.7487,2.5832,126.3281
5972,192.2458,402.392,2.6322,127.5781
5973,203.377,241.8364,2.6221,128.2813
5974,217.1362,203.486,2.6142,127.0313
5975,208.688,224.0927,2.5969,126.5625
5976,202.6646,382.0519,2.5863,127.5
5977,200.8663,1204.1714,2.5748,128.5156
5978,190.6754,1950,2.5788,128.8281
5979,195.557,1100.1318,2.575,129.6094
5980,188.5346,506.1617,2.6141,129.375
5981,190.9902,295.6612,2.6477,129.6875
5982,190.1619,290.3283,2.6269,130.625
5983,185.3664,750.2305,2.6158,130.7813
5984,184.1393,1338.4467,2.6103,130.625
5985,175.6051,1659.3354,2.5989,130.7031
5986,177.2603,1180.2317,2.6224,130.625
5987,173.1496,577.9701,2.6475,130.7813
5988,174.6057,297.4524,2.6356,130.8594
5989,168.4111,226.703,2.6129,130.3906
5990,161.6747,253.9395,2.6246,129.375
5991,136.4419,427.6445,2.6488,128.9063
5992,123.6256,809.7784,2.6585,128.75
5993,136.0128,1055.26,2.6652,128.8281
5994,158.4775,817.2149,2.655,129.5313
5995,180.2576,669.9783,2.6261,130.3125
5996,191.6179,367.4995,2.6164,132.6563
5997,190.8463,250.9247,2.5869,133.6719
5998,173.9199,245.6372,2.6033,135.4688
5999,181.228,307.8651,2.617,136.4063
6000,198.925,479.4489,2.5941,135.8594
6001,186.3082,495.5529,2.5873,134.9219
6002,180.3428,318.8013,2.5821,132.8906
6003,172.4077,237.285,2.5888,131.4844
6004,163.8732,266.8412,2.5167,128.8281
6005,177.2603,536.2581,2.5424,128.125
6006,182.6828,1459.8375,2.5166,125.7143
6007,180.8574,1747.2488,2.5653,121.4063
6008,177.917,588.6258,2.5559,117.4219
6009,192.4748,343.6943,2.5645,126.0156
6010,190.6472,253.1263,2.6137,129.9219
6011,201.865,276.0587,2.6271,130.7813
6012,197.2985,436.9296,2.6207,131.0938
6013,196.6413,335.248,2.6082,131.0938
6014,196.4987,251.7953,2.604,130.9375
6015,187.1355,214.8357,2.6077,131.25
6016,177.4306,186.4063,2.5955,131.25
6017,177.0313,209.6497,2.5909,130.8594
6018,176.3465,324.2329,2.5884,130.9821
6019,190.219,830.4263,2.5692,130.9375
6020,168.0116,1042.2715,2.5691,130.7813
6021,171.2944,1476.0042,2.614,129.5313
6022,169.2389,1517.4673,2.6059,128.2813
6023,155.8796,856.4127,2.6069,125.5469
6024,139.5526,356.3799,2.6123,123.125
6025,148.2296,178.936,2.627,123.75
6026,161.4458,142.7754,2.6327,124.1406
6027,171.1511,146.9851,2.6386,123.9286
6028,154.7094,213.2984,2.6229,123.3594
6029,143.235,394.4099,2.5984,122.1094
6030,149.629,638.1807,2.581,121.875
6031,173.8914,409.967,2.5478,119.8214
6032,187.963,699.5661,2.574,118.3594
6033,192.7304,1302.0159,2.5074,115.7813
6034,203.007,1789.2611,2.544,113.4821
6035,200.0378,463.4975,2.5984,119.375
6036,199.5807,264.4084,2.6036,119.2188
6037,191.36,222.2292,2.6179,118.6607
6038,210.4861,247.3798,2.6192,118.2031
6039,203.6631,368.7679,2.6096,116.4063
6040,193.3871,709.0897,2.5936,117.5
6041,189.4478,1151.2844,2.6212,120.9375
6042,175.2894,913.762,2.604,120.625
6043,169.4387,351.092,2.635,118.0469
6044,185.0527,293.7436,2.6258,115.5357
6045,191.3608,293.2295,2.608,110.3906
6046,229.4959,868.8039,2.6042,123.4375
6047,214.7387,874.3585,2.5661,122.1875
6048,188.8487,458.4395,2.5593,122.1094
6049,195.014,237.7655,2.5976,121.25
6050,182.6829,187.175,2.5909,121.0938
6051,169.6662,208.7068,2.5908,120.0781
6052,155.9656,284.9464,2.5999,117.5781
6053,141.1798,709.5652,2.5721,114.4531
6054,139.0678,1652.6268,2.5975,110.0781
6055,145.6901,492.2284,2.6176,101.0938
6056,170.352,216.4361,2.6065,85.0781
6057,162.2446,163.2212,2.6173,79.6875
6058,153.4543,162.0439,2.636,95.3906
6059,139.8666,175.5646,2.5737,106.7857
6060,136.5558,195.5106,2.557,123.0469
6061,146.3168,235.7509,2.5842,126.25
6062,137.8683,321.2422,2.5761,125.2679
6063,147.8875,290.9479,2.5753,123.9063
6064,148.5727,319.3823,2.5265,123.5938
6065,146.4319,429.9539,2.5351,123.75
6066,150.3705,570.2598,2.5549,124.1406
6067,131.5317,469.5366,2.5253,123.4375
6068,139.2673,232.7432,2.55,122.5
6069,142.093,148.4721,2.558,121.875
6070,162.8156,113.2056,2.5443,122.2321
6071,162.8156,113.2056,2.5443,122.2321
6072,170.5226,168.6216,2.5538,122.6563
6073,157.7915,341.1809,2.5689,122.5781
6074,145.119,720.7527,2.5287,122.5
6075,139.9809,685.2236,2.555,122.6563
6076,155.7369,379.4597,2.5813,123.3594
6077,166.9262,216.7176,2.6085,124.6875
6078,178.2589,228.7802,2.6179,125.5357
6079,197.9832,440.9255,2.5689,126.9531
6080,180.9129,828.5519,2.5471,130.5357
6081,172.6357,579.425,2.5747,131.4844
6082,180.8857,243.1748,2.6161,135.8929
6083,184.8234,124.3598,2.626,135.625
6084,178.2016,105.7241,2.6363,136.0714
6085,181.084,118.0268,2.6458,135.3906
6086,187.8205,192.1814,2.6179,135.4464
6087,183.6824,982.8683,2.5756,134.8438
6088,184.2813,578.4681,2.5728,135
6089,159.619,292.9093,2.5868,135
6090,167.897,216.779,2.6131,136.4844
6091,177.6595,350.439,2.6072,134.6094
6092,171.4074,527.9235,2.5952,136.1719
6093,176.8879,280.843,2.597,136.6964
6094,176.8313,218.1259,2.6004,136.5625
6095,143.6916,186.9492,2.5645,135.625
6096,160.3614,317.1623,2.5631,135.8594
6097,154.7669,653.0151,2.5897,135.2344
6098,158.0205,1381.0205,2.5604,135
6099,192.0458,1554.2452,2.5748,134.6094
6100,194.3286,1390.5919,2.601,134.375
6101,169.9231,594.9395,2.6205,134.4531
6102,182.4542,227.4556,2.6169,135.4464
6103,193.5288,184.0642,2.6081,134.0625
6104,159.2764,305.7844,2.5806,133.3594
6105,156.4792,774.5366,2.5262,133.5938
6106,165.6133,1289.3379,2.5492,133.3594
6107,139.2101,743.4777,2.5788,133.2031
6108,150.9421,648.0868,2.5847,132.8906
6109,155.6514,718.3798,2.6083,132.6563
6110,152.0831,500.1774,2.6091,131.4844
6111,153.0538,333.0577,2.6182,131.25
6112,171.9501,426.6454,2.6365,131.25
6113,171.1795,706.5775,2.6318,131.5625
6114,168.1819,1254.4451,2.6043,132.4219
6115,169.0952,1655.731,2.5934,132.8906
6116,163.4436,1543.4288,2.5803,133.75
6117,173.2635,618.0986,2.6044,132.6563
6118,173.2635,618.0986,2.6044,132.6563
6119,166.9263,359.289,2.61,132.5
6120,168.5255,375.6241,2.6227,133.125
6121,170.4077,591.8483,2.6293,133.3929
6122,179.4851,1066.0739,2.6191,132.5781
6123,175.175,1727.8961,2.5978,133.0469
6124,173.6342,1727.8726,2.5903,131.9531
6125,170.6658,1056.4814,2.613,131.1607
6126,178.2581,581.2929,2.6329,130.625
6127,177.3451,351.8388,2.6182,129.5536
6128,172.0058,286.221,2.6153,127.2656
6129,164.8715,376.6652,2.6154,122.8571
6130,161.9883,835.9612,2.5806,120.8594
6131,163.5016,1950,2.5657,133.75
6132,171.4646,1758.1256,2.5989,134.7656
6133,171.2648,639.6558,2.633,134.6875
6134,162.0448,358.8533,2.6127,135.9375
6135,165.5563,285.1124,2.6096,135.9375
6136,171.722,422.9359,2.6157,134.6875
6137,168.9531,767.269,2.6007,135.1563
6138,151.3699,1558.0317,2.6071,134.6875
6139,150.9415,621.7991,2.6011,135.8929
6140,148.9432,303.6217,2.6039,136.0156
6141,144.0908,172.9647,2.5858,134.0179
6142,140.0377,202.1003,2.5873,134.1406
6143,116.6596,671.3084,2.5194,133.75
6144,119.6572,1188.8304,2.5382,133.8281
6145,149.8003,787.3606,2.6204,134.2188
6146,178.601,374.7457,2.6531,132.3438
6147,168.097,193.1736,2.6155,131.6964
6148,161.7028,189.012,2.5731,132.1875
6149,160.7605,284.3647,2.59,132.4107
6150,157.8206,583.9703,2.5709,132.5
6151,139.5802,1302.5304,2.5637,133.2813
6152,157.1642,1603.406,2.5961,133.5938
6153,163.8144,960.6514,2.6079,134.1406
6154,170.2088,474.5914,2.6112,135.2344
6155,159.8469,263.3201,2.6064,135.8594
6156,168.2957,269.5706,2.6371,135.625
6157,173.3778,370.3967,2.6387,135.4688
6158,176.0322,667.3624,2.6258,134.0179
6159,164.6142,1290.0192,2.6383,133.9063
6160,162.5015,1221.2555,2.6223,133.0469
6161,146.0603,577.4108,2.6163,134.6875
6162,156.2792,294.3965,2.6474,135.3906
6163,160.1609,280.8596,2.6537,135.0781
6164,165.8983,393.4027,2.6408,135.7031
6165,153.2249,710.5354,2.6028,135.8036
6166,157.6492,1342.6116,2.5797,136.0938
6167,171.1785,1204.8203,2.6181,136.875
6168,178.9428,587.8135,2.5965,136.3281
6169,183.5101,326.0247,2.5915,137.2656
6170,178.9428,268.1154,2.6062,137.1875
6171,163.2154,323.6298,2.6483,138.75
6172,170.5229,603.3931,2.6083,139.0625
6173,174.3475,1326.219,2.5735,139.1406
6174,161.6171,1463.339,2.5901,139.8214
6175,147.9153,677.6968,2.6137,140.2344
6176,160.5604,377.5632,2.6269,139.5536
6177,170.3511,276.9596,2.598,140
6178,158.9625,271.537,2.6227,140.2679
6179,161.6738,482.0943,2.6013,138.4375
6180,166.5261,1020.3817,2.5903,142.4219
6181,162.5872,1375.5551,2.5753,138.9063
6182,171.322,808.716,2.6112,137.3438
6183,165.0707,406.9012,2.62,136.875
6184,170.323,252.611,2.6249,136.6406
6185,157.8206,259.9226,2.6083,136.9643
6186,168.0674,400.4908,2.5928,136.7969
6187,169.9227,833.4451,2.5655,130.8036
6188,172.9194,722.7117,2.6025,112.6563
6189,171.8649,259.2292,2.614,133.6719
6190,186.3927,231.8307,2.6106,136.25
6191,182.9671,390.7723,2.5931,137.5781
6192,177.9158,927.3078,2.5822,137.5
6193,159.6182,1950,2.5782,137.8125
6194,161.7601,859.2197,2.591,138.5938
6195,166.6972,413.5663,2.6078,139.8214
6196,168.8381,239.2474,2.6043,142.6563
6197,162.216,303.9785,2.6166,141.3281
6198,160.5895,787.9779,2.5777,141.0156
6199,149.1723,1874.0204,2.5618,141.6406
6200,163.2727,792.1642,2.5844,143.8281
6201,167.3826,375.9308,2.6187,145.3906
6202,154.8512,221.6075,2.6315,144.5313
6203,164.215,189.4179,2.6239,143.6607
6204,178.0581,266.2009,2.5968,144.6094
6205,151.8541,635.2156,2.5837,146.9531
6206,144.1766,1950,2.5586,150.0781
6207,168.7522,1678.0619,2.5716,150.7813
6208,205.318,418.6176,2.5697,148.9286
6209,201.4926,216.6494,2.5854,146.6406
6210,161.0732,174.271,2.6407,148.5938
6211,151.7115,220.6225,2.6362,151.3281
6212,161.302,468.9144,2.606,153.0469
6213,173.0915,846.1962,2.5687,153.0469
6214,162.3592,1011.2995,2.5609,148.9844
6215,218.2187,207.225,2.5724,144.0179
6216,213.1097,489.2049,2.5839,145.8594
6217,207.9152,1132.5111,2.5637,146.0938
6218,212.9388,1389.3541,2.573,144.6094
6219,219.7035,693.8553,2.5956,144.375
6220,221.445,167.8715,2.6504,145.4464
6221,224.0132,209.59,2.6384,144.6094
6222,217.277,409.7694,2.5979,141.875
6223,203.0054,965.1353,2.5426,141.7188
6224,202.2059,1266.34,2.5355,141.9531
6225,209.7992,1018.7147,2.5589,141.7969
6226,217.5612,498.0972,2.5809,142.8906
6227,219.9305,266.9744,2.5889,143.5938
6228,218.3336,214.3292,2.5962,143.75
6229,223.7274,827.1708,2.6001,141.6406
6230,216.0489,1950,2.5472,138.3929
6231,198.6953,969.1263,2.5531,139.5313
6232,168.9811,236.1655,2.6358,145.8594
6233,161.844,215.8036,2.6414,142.9688
6234,169.6652,253.9194,2.6398,145
6235,169.8938,519.3868,2.6181,147.8125
6236,172.6337,1363.7756,2.5833,149.7656
6237,181.9961,1208.5226,2.5636,148.9844
6238,190.9877,556.7421,2.5773,151.0714
6239,197.8377,280.3213,2.6044,151.4063
6240,177.0581,196.1046,2.6428,151.25
6241,177.0581,196.1046,2.6428,151.25
6242,168.9812,212.2668,2.6396,150.8594
6243,154.1951,363.062,2.6148,154.1406
6244,172.6628,792.1473,2.587,154.9219
6245,166.0397,1871.163,2.5588,153.5156
6246,158.105,1950,2.5674,151.1719
6247,152.6242,590.7465,2.5904,152.7344
6248,152.9384,291.9821,2.622,152.9688
6249,151.3399,268.7087,2.6335,154.2969
6250,155.0501,330.381,2.6367,152.6786
6251,161.1311,593.5763,2.6088,151.9531
6252,164.0989,1191.8213,2.6239,150
6253,159.5887,1389.7866,2.6245,151.3281
6254,163.4712,742.3416,2.6122,152.2656
6255,180.8542,273.7207,2.6011,152.6563
6256,168.9514,307.2386,2.5827,152.1094
6257,167.2107,528.5886,2.6041,150.625
6258,168.1238,1152.9537,2.5826,151.5179
6259,182.3376,1400.59,2.5556,152.5
6260,188.7326,777.8388,2.6014,153.9844
6261,177.2005,284.3654,2.6405,153.0469
6262,169.6649,282.8087,2.6135,152.2321
6263,166.9252,526.194,2.601,152.8125
6264,163.6715,1362.2035,2.5959,154.9219
6265,168.2385,742.0285,2.5854,155.3571
6266,172.3767,392.6877,2.6021,152.3438
6267,171.0352,259.9994,2.6015,151.1607
6268,176.6004,382.1063,2.5858,152.1094
6269,168.8369,823.4887,2.5992,151.25
6270,174.0318,1254.2648,2.5904,150.9375
6271,177.885,854.5996,2.6176,151.5625
6272,183.1657,476.8264,2.6167,150.3906
6273,183.9092,290.1417,2.6096,152.1875
