ID,Rop,Wob,Hookload,TempOut,TempIn,PumpPres,SurfTorq,Rpm,FlowIn
5704,6.89,24.96,119.08,135,119.31,1382.56,140.24,38.84,598.26
5705,5.93,24.73,119.31,135.04,119.85,1400.74,146.56,38.06,616.15
5706,13.27,34.33,109.71,135.23,120.27,1399.23,141.23,41.48,621.76
5707,11.3,26.07,117.96,135.46,120.8,1385.59,133.41,40.69,618.09
5708,6.45,24.92,119.12,135.42,120.65,1362.86,136.77,39.6,609.26
5709,6.92,25.38,118.66,135.46,120.42,1407.56,134.9,41.73,617.23
5710,6.46,25.43,118.61,135.73,120.57,1412.1,134.4,39.37,620.03
5711,9.55,30.29,113.74,135.58,120.69,1403.01,141.38,39.25,615.51
5712,7.43,28.62,115.41,135.35,120.69,1471.2,141.23,36.89,640.73
5713,8.3,30.2,113.84,135.61,121.37,1798.49,145.5,48.36,726.73
5714,8.98,30.43,113.61,135.92,121.98,1790.16,132.5,40.9,724.14
5715,9.5,30.06,113.98,136.11,122.29,1787.88,135.78,39.02,722.2
5716,9.49,29.92,114.12,136.3,122.71,1803.04,131.7,40.9,723.28
5717,6.73,25.89,118.15,136.49,123.01,1800.76,130.55,40.05,727.37
5718,8.86,26.17,117.87,136.61,123.28,1802.28,131.01,38.59,725.22
5719,8.71,25.84,118.2,136.64,123.39,1792.43,130.29,41.28,727.37
5720,9.57,25.61,118.43,135.88,122.25,1777.28,134.75,38.71,731.82
5721,9.15,25.29,118.75,136.07,122.63,1784.1,125.52,40.78,728.81
5722,18.66,35.76,108.27,136.15,122.93,1800.01,137.38,42.11,726.44
5723,3.67,17.08,126.96,136.49,123.35,1747.73,133.37,40.27,728.59
5724,13.55,26.31,117.73,136.57,123.62,1753.03,129.18,40.19,440
5725,7.49,26.58,117.45,136.76,124.38,1682.58,135.05,43.82,1549.14
5726,9.06,26.49,117.55,136.57,124.61,1274.98,135.85,41.85,612.51
5727,14.04,34.37,109.67,136.42,123.58,1391.65,133.37,42.97,633.18
5728,13.61,35.49,108.55,136.45,123.28,1794.7,129.07,42.62,735.27
5729,12.19,35.35,108.69,136.38,123.2,1381.8,127.62,41.04,616.17
5730,10.36,35.76,108.27,135.81,122.21,1304.52,129.71,40.1,588.82
5731,10.48,34.79,109.25,136.11,122.4,1822.73,127.73,41.79,727.73
5732,10.29,35.23,109.57,135.23,121.1,1782.58,145.54,41.62,724.14
5733,11.39,36.02,108.78,135.39,121.87,1784.85,139.89,40.9,721.12
5734,10.36,34.69,109.11,135.69,122.02,1798.49,141.72,40.02,721.98
5735,11.58,35.43,108.37,136.03,122.48,1792.43,141.61,40.97,720.04
5736,12.38,35.25,108.55,135.61,120.8,1744.7,145.95,41.39,711.58
5737,12.74,36.08,107.72,135.69,121.6,1701.52,139.78,42.15,699.52
5738,10.98,35.76,108.04,135.81,121.98,1707.58,141.3,41.57,703.39
5739,12.54,35.34,108.46,135.81,122.13,1701.52,142.75,39.17,701.02
5740,13.22,35.76,108.04,135.88,122.29,1690.91,140.27,39.02,705.12
5741,12.2,35.71,108.09,136.07,123.05,1671.97,148.36,37.97,707.05
5742,12.28,35.15,108.65,136.19,123.43,1658.33,141.19,38.4,709.42
5743,11.68,34.64,109.16,136.34,123.89,1604.54,141.99,41.06,702.53
5744,14.26,35.39,108.41,136.42,123.89,1616.66,141.61,40.59,700.81
5745,13.51,35.06,108.74,136.53,123.93,1640.15,138.71,41.41,699.3
5746,13.66,35.48,108.32,136.64,123.85,1673.48,145.27,38.75,701.02
5747,12.7,34.78,109.02,136.68,123.89,1673.48,141.27,38.99,701.24
5748,14.49,35.11,108.69,136.68,123.85,1680.3,134.97,40.48,699.09
5749,13.87,35.15,108.65,136.87,123.89,1686.36,142.49,39.26,699.09
5750,12.67,35.53,108.27,136.87,124,1687.12,137.11,41.51,698.01
5751,15.53,35.57,108.23,136.95,123.96,1696.21,138.02,39.86,696.5
5752,11.11,35.2,108.6,137.14,124.12,1690.15,142.94,37.82,699.52
5753,13.92,35.43,108.37,137.1,124.27,1687.12,135.28,32.45,698.65
5754,11.85,35.25,108.55,137.06,124.23,1663.63,139.47,40.31,700.81
5755,13.36,35.2,108.6,137.06,124.38,1671.97,136.8,39.57,701.02
5756,12.27,34.78,109.02,137.06,124.46,1670.45,138.33,38.65,700.81
5757,11.32,34.88,108.92,137.14,124.42,1682.58,149.54,37.06,701.45
5758,11.09,35.11,108.69,137.14,124.35,1675.76,140.43,35.8,698.22
5759,12.11,35.15,108.65,137.29,124.27,1689.39,149.31,32.3,697.15
5760,11.04,34.9,108.09,136.49,122.48,1656.06,144.24,39.22,690.26
5761,14.14,34.99,108,136.91,123.66,1696.21,132.31,42.01,699.3
5762,13.88,35.78,107.21,136.91,123.93,1691.67,150.26,42.85,698.44
5763,14.48,36.33,106.65,136.95,124.04,1684.85,138.29,42.27,695.42
5764,16.84,35.68,107.3,136.87,124.12,1691.67,145.5,40.87,694.35
5765,16.01,35.59,107.39,136.99,124.23,1691.67,141.42,42.46,698.01
5766,13.43,35.55,107.44,136.95,124.42,1681.06,139.74,42.24,696.93
5767,15.08,35.17,107.81,136.04,124.5,1683.33,135.55,38.64,695.64
5768,13.07,35.87,107.12,136.63,124.5,1685.61,141.53,39.28,693.7
5769,11.89,35.78,107.21,136.01,124.57,1702.27,149.04,38.26,695.64
5770,16.16,35.59,107.39,136.1,124.57,1699.24,150.87,38.81,695.64
5771,12.75,35.04,107.95,136.18,124.73,1700,149.42,39.6,696.07
5772,14.71,35.04,107.95,136.12,124.69,1703.79,154.72,39.03,694.56
5773,14.81,33.78,109.2,136.88,124.65,1706.82,162.77,44.4,693.92
5774,21.06,34.8,108.18,136.11,124.65,1724.24,153.54,41.39,692.19
5775,20.18,34.15,108.83,136.34,124.65,1712.12,149.04,38.75,694.78
5776,19.87,35.96,107.02,136.38,124.69,1717.43,142.14,43.05,694.35
5777,15.47,35.96,107.02,136.45,124.69,1703.03,146.49,42.58,693.27
5778,13.41,36.1,106.88,136.53,124.61,1702.27,138.14,42.56,695.42
5779,13.41,36.29,106.7,136.68,124.69,1714.4,144.96,42.08,695.86
5780,11.36,35.59,107.39,136.8,124.69,1701.52,136.16,40.93,693.92
5781,9.55,36.15,106.84,136.76,124.76,1709.09,136.12,39.51,696.07
5782,12.11,35.13,107.86,136.91,124.73,1711.36,138.98,37.79,695.42
5783,13.69,36.33,106.65,136.99,124.57,1710.61,140.88,35.26,693.92
5784,15.66,34.85,108.14,137.06,122.9,1728.79,149.08,36.27,692.84
5785,16.67,33.95,110.04,136.07,121.3,1728.03,150.76,37.51,694.78
5786,12.28,35.39,108.6,136.26,122.67,1712.88,153.54,40.2,698.22
5787,11.28,35.53,108.46,136.42,123.2,1706.82,157.81,40.89,697.58
5788,13.59,35.66,108.32,136.49,123.43,1716.67,161.43,40.86,701.02
5789,9.93,35.66,108.32,136.72,123.77,1716.67,151.67,43,699.09
5790,9.58,35.15,108.83,136.91,124.35,1730.31,152.82,38.03,698.44
5791,12.7,35.15,108.83,136.91,124.42,1746.22,147.98,36.95,696.5
5792,15.2,35.9,108.09,137.03,124.54,1730.31,153.47,40.3,696.93
5793,11.84,35.2,108.78,137.06,124.54,1727.27,147.02,38.82,697.79
5794,12.88,35.2,108.78,137.14,124.54,1721.21,143.13,38.35,696.93
5795,10.18,34.74,109.25,137.14,124.69,1725.76,141.99,40.19,698.65
5796,11.35,34.69,109.29,137.29,125.07,1720.46,141.3,41.06,696.29
5797,13.61,36.04,107.95,137.37,124.88,1727.27,156.02,39.76,695.86
5798,11.31,34.13,109.85,137.37,124.76,1720.46,145.88,42.29,698.22
5799,13.82,35.43,108.55,137.37,124.61,1724.24,159.41,36.02,694.99
5800,14.05,34.78,109.2,137.33,124.61,1726.52,168.14,45.01,696.29
5801,13.46,33.58,110.41,137.37,124.61,1727.27,145.99,40.78,699.52
5802,16.01,32.74,111.24,137.33,124.61,1716.67,148.59,43,696.93
5803,13.61,33.67,110.31,137.33,124.69,1728.03,150.91,42.49,698.01
5804,8.88,30.01,113.98,137.29,124.8,1699.24,181.22,46.36,701.45
5805,14.75,31.07,112.91,137.33,124.76,1693.18,174.93,41.57,698.22
5806,16.85,32.17,121.81,137.44,125.22,1689.39,181.49,46.74,705.98
5807,11.14,31.86,112.12,137.48,125.22,1710.61,185.11,44.99,699.73
5808,14.48,32.19,111.8,137.41,125.3,1711.36,168.45,44.31,700.16
5809,11.15,35.11,108.88,137.48,125.41,1721.21,170.24,43.26,698.44
5810,13.76,33.62,110.36,137.56,125.49,1717.43,168.11,46.1,699.95
5811,10.86,34.69,109.29,137.56,125.6,1713.64,170.13,43.58,698.44
5812,12.65,35.79,113.33,132.3,107.19,1669.7,176,43.6,683.36
5813,8.76,35.05,114.07,132.18,113.9,1698.49,174.85,43.38,686.59
5814,9.92,34.58,114.53,132.83,117.14,1714.4,177.83,43.78,691.12
5815,9.08,34.68,114.44,133.71,119.35,1711.36,184.31,43.87,691.33
5816,7.85,34.86,114.25,134.81,121.18,1706.06,180.72,43.29,691.33
5817,9.93,35.33,113.79,135.58,122.17,1707.58,177.14,44.31,688.1
5818,10.63,36.62,112.49,134.62,120.23,1696.97,182.33,46.15,689.65
5819,9.87,35.7,113.42,134.51,121.26,1712.88,185.87,43.76,694.61
5820,9.34,33.33,115.78,134.85,121.83,1698.49,183.62,48.4,689.22
5821,9.86,34.54,114.58,135.12,122.21,1689.39,174.89,44.87,687.5
5822,8.28,34.12,115,135.39,123.05,1688.64,171.5,43.87,689.87
5823,9.66,34.86,114.25,135.69,123.62,1659.09,174.24,44.42,693.75
5824,9.5,34.35,114.76,135.27,123.24,1667.42,171.57,44.61,701.29
5825,9.08,35.09,114.02,135.39,123.96,1666.67,168.33,45.24,701.29
5826,9.04,34.21,114.9,135.58,124.42,1654.54,173.82,45.34,700.21
5827,10.69,35.93,113.19,135.77,124.69,1663.63,171.27,45.8,697.63
5828,9.44,35.6,113.51,136.03,124.92,1661.36,170.89,44.6,693.53
5829,11.53,35.14,113.98,136.22,124.99,1659.09,171.42,44.77,692.45
5830,10.54,35.05,114.07,136.57,124.99,1671.21,161.85,44.4,691.38
5831,9.14,35.28,113.84,136.64,125.3,1676.51,168.75,44.49,703.66
5832,9.55,35.56,113.56,136.76,125.49,1665.15,169.82,43.46,704.52
5833,8.62,35.74,113.37,136.83,125.76,1659.85,173.44,44.37,702.8
5834,8.99,35.33,113.79,136.87,125.83,1681.82,180.65,45.71,703.66
5835,9.54,35.33,113.79,136.91,125.95,1673.48,169.33,47.69,705.82
5836,8.8,35.37,113.74,136.99,126.06,1665.15,174.47,46.62,703.23
5837,8.06,35.42,113.7,137.22,126.25,1660.6,173.86,46.17,703.02
5838,12.27,36.16,112.96,137.25,126.56,1690.91,177.14,44.77,699.35
5839,20.57,34.72,114.39,137.37,126.48,1690.91,181.75,47.26,701.51
5840,27.58,35.37,113.74,137.33,126.56,1703.03,196.78,46.71,699.35
5841,16.81,31.94,117.18,137.41,126.48,1684.09,214.27,42.97,706.25
5842,16.56,33.15,115.97,136.83,124.54,1637.88,180.08,47.29,696.12
5843,11.51,35.05,114.07,137.03,125.11,1634.85,173.14,46.56,700.65
5844,9.54,34.17,114.95,137.14,125.57,1640.91,174.7,47.43,702.15
5845,8.77,34.31,114.81,137.29,126.1,1628.78,177.26,44.34,699.14
5846,9.41,33.15,115.97,137.48,126.48,1632.57,170.47,48.1,702.37
5847,11.44,35.47,113.65,137.56,126.59,1640.15,167.91,44.72,698.49
5848,11.53,35.09,114.02,137.6,126.71,1607.57,173.4,47.02,702.8
5849,8.27,35.09,114.02,137.75,127.47,1496.2,182.52,46.24,715.73
5850,17.13,33.15,115.97,138.02,126.82,1637.12,164.79,49.13,700.81
5851,14.65,34.96,114.16,138.13,127.01,1653.03,164.18,44.8,699.3
5852,10.17,34.77,114.35,138.28,127.2,1633.33,167.23,48.54,697.58
5853,8.56,34.54,114.58,138.28,127.24,1634.85,161.78,44.83,698.87
5854,7.73,34.96,114.16,138.36,126.98,1626.51,159.76,49.15,693.06
5855,9.34,35.23,113.88,138.28,127.05,1622.72,159.37,43.15,693.92
5856,9.34,34.72,114.39,138.17,127.17,1615.15,157.51,42.91,999.91
5857,10.56,34.68,114.44,138.25,126.86,1627.27,158.31,41.01,691.55
5858,8.22,34.68,114.44,138.21,126.9,1628.78,163.34,41.97,694.13
5859,9.77,36.21,112.91,138.21,126.9,1636.36,167.34,45.68,694.78
5860,9.01,35.23,113.88,138.17,126.9,1625,175.54,44.55,694.13
5861,10.01,35.51,113.61,138.17,127.01,1643.18,168.91,47.72,696.07
5862,8.67,35.09,114.02,138.25,127.01,1650,171.84,47.09,696.93
5863,10.42,35.79,113.33,138.25,126.67,1629.54,163.8,46.12,695.64
5864,9.06,35.47,113.65,138.25,126.75,1592.42,170.13,44.81,702.75
5865,8.61,35.14,113.98,138.28,127.01,1610.6,168.03,43.54,698.87
5866,10.35,36.16,112.96,138.28,127.24,1612.87,167.53,44.89,695.21
5867,8.83,35.14,113.98,138.36,127.09,1626.51,174.36,43.63,695.21
5868,10.01,35.56,113.56,138.25,127.13,1646.97,180.19,45.24,698.22
5869,7.69,35.05,114.07,138.4,126.79,1656.06,172.26,46.1,694.56
5870,7.45,34.12,115,138.59,126.82,1668.18,163.23,42.62,700.38
5871,7.57,35.28,113.84,138.59,126.98,1647.72,165.47,45.16,701.45
5872,7.1,35.23,113.88,138.51,127.01,1638.63,163.57,43.66,701.89
5873,7.81,34.72,114.39,138.44,127.05,1646.21,162.58,44.72,702.32
5874,8.43,34.68,114.44,137.03,123.93,1686.36,179.92,46.88,694.18
5875,7.22,35,114.12,137.14,124.99,1657.57,171.27,46.55,690.95
5876,7.25,34.72,114.39,137.41,125.57,1631.81,169.06,47.15,688.82
5877,7.05,35,114.12,137.64,126.02,1651.51,176.34,46.68,695.5
5878,8.09,36.44,112.68,137.71,126.25,1663.63,171.19,46.47,695.93
5879,5.95,35.88,113.23,137.86,126.48,1646.21,170.96,46.87,692.7
5880,6.46,35.56,113.56,138.13,126.56,1674.24,172.45,42.68,698.3
5881,8.45,35.51,113.61,138.25,126.67,1664.39,164.64,45.92,696.36
5882,7.92,36.76,112.35,138.28,126.75,1665.15,168.03,47.03,698.73
5883,7.33,36.11,113,138.28,126.86,1665.91,168.56,45.83,696.79
5884,6.69,35.93,113.19,138.36,126.82,1661.36,158.54,47.03,696.36
5885,7.45,35.79,113.33,138.47,126.82,1675,158.15,42.55,698.08
5886,8.24,36.81,112.31,138.51,126.82,1678.79,159.18,43.34,698.73
5887,8.26,36.86,112.26,138.66,126.86,1696.21,165.7,40.77,696.14
5888,11.39,37.27,111.84,138.7,126.9,1689.39,167.42,44.34,697.87
5889,10.14,37.37,111.75,138.74,126.86,1690.15,160.56,43.67,697
5890,10.81,36.35,112.77,138.78,126.82,1691.67,163.07,43.19,697.87
5891,10.47,37.6,111.52,138.78,126.79,1691.67,162.27,44.43,699.37
5892,10.59,36.72,112.4,138.74,126.52,1696.21,168.75,43.79,700.23
5893,11.39,37.09,112.03,138.78,126.63,1691.67,153.31,43.54,701.1
5894,12.44,36.81,112.31,138.78,126.52,1682.58,144.2,41.79,700.02
5895,11.36,35.98,113.14,138.59,124.8,1685.61,153.39,37.32,700.02
5896,10.62,36.16,112.96,138.47,124.08,1701.52,162.27,38.58,699.59
5897,11.08,36.11,113,138.25,124.42,1709.09,154,41.13,696.36
5898,10.47,36.81,112.31,138.13,124.61,1709.85,156.82,43.9,693.78
5899,9.98,36.62,112.49,138.09,124.69,1705.3,159.53,44.16,697.44
5900,11.54,35.78,110.27,136.07,120.53,1715.15,149.35,36.08,690.5
5901,8.91,35.04,111.01,136.3,121.26,1718.18,152.82,38.7,694.37
5902,10.42,36.02,110.04,136.42,121.71,1709.09,151.33,42.46,691.15
5903,9.15,34.67,111.38,136.64,122.1,1717.43,144.39,41.16,693.08
5904,9.6,35.18,110.87,136.8,122.52,1715.91,154.23,45.56,692.22
5905,8.1,34.67,111.38,136.8,122.86,1709.09,143.21,41.76,702.55
5906,9.44,35.41,110.64,136.8,123.43,1652.27,145.08,42.88,712.87
5907,8.48,34.9,111.15,136.99,124.12,1582.57,147.82,47.96,700.61
5908,9.22,35.83,110.22,137.14,124.23,1589.39,156.59,42.71,695.66
5909,7.87,34.9,111.15,137.18,124.38,1576.51,152.13,40.6,707.93
5910,9.54,33.98,112.08,137.22,124.27,1609.09,147.17,37.59,698.68
5911,9.3,36.06,109.99,137.14,124.12,1625.75,138.67,43.54,694.37
5912,8.93,35.41,110.64,137.52,124.19,1649.24,152.82,38.61,695.45
5913,9.46,34.72,111.33,137.6,124.42,1653.03,152.05,38.59,690.93
5914,8.96,35.83,110.22,137.48,124.04,1647.72,150.49,44.37,696.53
5915,8.78,36.15,109.9,137.6,124.35,1641.66,155.41,38.61,700.18
5916,8.26,34.95,111.1,137.41,124.38,1638.63,148.55,43.28,700.4
5917,9.41,34.39,111.66,137.29,124.27,1643.94,154.61,38.03,699.54
5918,8.09,35.04,111.01,137.18,124.08,1655.3,152.25,41.41,701.9
5919,9.37,35.18,110.87,137.18,124,1660.6,149.16,41.5,694.8
5920,7.88,36.11,109.94,137.22,123.85,1663.63,145.04,42.01,699.75
5921,9.44,34.81,111.24,137.22,123.77,1663.63,142.98,44.61,697.39
5922,9.07,35.97,110.08,137.18,123.85,1656.82,148.36,41.47,698.46
5923,12.54,6.35,133.45,123.53,98.69,371.89,198.34,47,281.52
5924,7.92,34.72,111.33,136.91,123.32,1593.18,154.27,35,682.97
5925,2.28,10.06,129.74,123.57,104.29,480.23,197.39,60.72,281.09
5926,3.15,12.19,127.61,121.09,103.99,526.45,198.03,65.29,280.87
5927,1.26,13.21,126.59,121.62,103.26,494.63,209.36,70.12,280.87
5928,1.33,12.84,126.96,122.16,103.45,494.63,183.43,71.53,280.66
5929,0.91,11.82,127.98,122.88,104.41,509.78,169.63,70.66,280.87
5930,1.18,13.03,126.77,122.88,103.76,454.47,168.94,74.28,281.09
5931,1.53,12.56,127.24,122.88,103.45,396.14,271.54,83.37,281.52
5932,2.03,12.7,127.1,122.54,103.22,421.9,251.83,79.6,289.27
5933,1.29,13.49,126.31,120.67,101.05,459.02,253.01,81.69,282.81
5934,1,12.29,127.51,120.59,101.36,514.32,243.9,79,291.85
5935,1,16.04,134.7,134.89,115.23,999.2,133.64,37.12,708.48
5936,9.74,21,129.74,134.74,115.2,1032.54,129.71,37.22,704.18
5937,9.45,22.53,128.21,134.62,115.08,1049.2,128.95,34.26,692.99
5938,11.88,24.06,126.68,134.55,114.93,1133.3,129.52,33.94,698.15
5939,12.94,23.41,127.33,134.39,114.85,1085.57,129.98,34.62,690.62
5940,12.66,23.5,127.24,134.24,114.74,1092.39,123.46,37.06,700.09
5941,13.72,23.41,127.33,134.13,114.62,1099.21,129.98,33.5,697.29
5942,14.89,23.13,127.61,134.17,114.51,1124.97,130.29,34.38,689.55
5943,13.82,23.74,127,134.13,114.36,1107.54,129.68,33.8,689.98
5944,11.99,23.69,127.05,134.01,114.28,1095.42,133.11,36.39,694.5
5945,18.47,31.29,119.45,134.2,113.94,978.75,68.18,0,638.99
5946,10.12,29.67,121.07,134.28,113.75,1067.39,27.77,0,661.15
5947,11.47,33.29,117.45,134.39,113.86,1001.47,29.18,0,669.75
5948,10.56,36.16,114.58,134.66,114.09,947.68,28.99,0,693.42
5949,13.3,37.78,112.96,134.85,114.2,936.32,29.1,0,694.28
5950,6.5,31.01,119.73,134.89,113.9,966.62,29.67,0,695.79
5951,9.59,32.13,118.61,134.78,113.67,995.41,30.13,0,705.9
5952,7.83,28.51,122.23,134.66,113.48,949.2,30.59,0,707.62
5953,9.99,31.34,119.4,134.59,113.4,969.65,30.78,0,702.46
5954,15.38,24.39,126.35,135.35,114.32,1619.69,123.65,40.14,635.12
5955,13.31,25.13,125.61,137.14,115.58,1587.12,119.69,36.71,631.46
5956,16.53,25.54,125.2,137.67,116.57,1581.05,111.15,37.13,642.01
5957,14.38,24.76,125.98,137.33,117.52,1552.26,116.37,37.38,629.3
5958,15.02,24.43,126.31,137.22,118.17,1605.3,119.72,36.54,637.27
5959,15.73,24.34,126.4,136.95,118.66,1574.24,114.16,36.14,622.84
5960,16.59,25.13,125.61,135.54,116.76,1546.96,124.91,40.51,607.77
5961,15.08,25.13,125.61,135.84,117.6,1506.05,126.43,39.75,605.83
5962,14.49,26.61,124.13,135.88,117.9,1626.51,126.55,39.78,622.84
5963,15.46,27.17,123.57,135.96,118.17,1659.09,128.42,40.95,621.55
5964,14.42,26.66,124.08,136.07,118.36,1601.51,125.21,41.44,625
5965,14.55,23.64,127.1,136.11,118.55,1568.93,133.83,39.82,612.51
5966,16.2,25.78,124.96,135.96,118.66,1590.9,131.12,40.59,625.64
5967,13.3,25.45,125.29,135.96,118.7,1568.93,127.5,40.33,614.66
5968,15.47,24.43,126.31,135.88,118.78,1586.36,133.11,41.03,625
5969,14.65,25.03,125.71,135.88,118.89,1566.66,133.26,39.47,621.98
5970,15.27,26.29,124.45,135.92,119.01,1574.99,128.3,36.69,616.17
5971,16.98,24.76,125.98,136,119.2,1559.84,132.69,37.04,618.97
5972,14.31,25.03,125.71,136.03,119.2,1563.63,130.93,39.49,606.69
5973,16.16,26.1,124.64,136.07,119.27,1646.97,132.73,37.1,613.37
5974,15.59,24.94,125.8,136.07,119.24,1556.81,127.27,38,611.86
5975,13.98,24.39,126.35,136.11,119.27,1550.75,130.17,37.79,611.86
5976,14.71,26.15,124.59,136.03,119.24,1556.81,132,36.78,610.35
5977,15.47,26.24,124.5,136.03,119.16,1652.27,133.22,36.87,613.58
5978,14.04,26.33,124.41,136,118.97,1662.12,133.68,35.08,611.86
5979,9.27,25.78,124.96,135.88,118.4,1603.78,136.73,34.72,875.42
5980,12.71,25.5,125.24,135.77,118.44,1566.66,132.65,37.62,616.17
5981,10.01,26.1,124.64,135.61,118.7,1534.84,130.02,37.16,606.26
5982,15.35,26.15,124.59,135.5,118.36,1532.57,133.53,35.64,603.03
5983,13.52,26.8,123.94,135.46,118.25,1537.87,131.54,37.45,610.79
5984,14.54,26.43,124.31,135.46,118.21,1618.18,135.78,36.86,613.58
5985,13.57,25.82,124.92,135.46,118.13,1574.99,137.53,35.55,611.86
5986,9.98,32.54,118.2,134.39,115.42,1527.26,56.97,0,605.62
5987,8.93,32.92,117.82,134.85,116.19,1534.84,57.58,0,601.31
5988,14.59,37.18,113.56,135.12,116.53,1548.48,59.18,0,596.57
5989,14.9,39.82,110.92,135.27,116.76,1559.08,57.7,0,582.36
5990,14.03,39.64,111.1,135.5,116.95,1530.29,56.74,0,602.39
5991,13.92,40.89,109.85,135.5,117.18,1553.02,59.11,0,603.46
5992,12.64,39.27,111.47,135.42,117.29,1546.2,61.39,0,586.89
5993,11.76,30.13,120.61,135.35,117.41,1551.51,62.73,0,599.16
5994,19.61,36.07,114.67,135.35,117.41,1516.66,62.19,0,604.97
5995,23.71,43.9,106.84,135.23,117.52,1570.45,61.66,0,597.87
5996,14.46,23.13,127.61,134.7,118.02,1502.26,135.58,33.01,615.09
5997,11.95,23.41,127.33,134.59,117.79,1494.69,138.6,32.08,612.51
5998,11.18,22.67,128.07,134.43,117.56,1507.57,140.96,31.54,611.86
5999,14.59,24.39,126.35,134.39,117.41,1586.36,143.06,35.16,608.42
6000,12.75,22.67,128.07,134.24,117.41,1526.51,139.59,35.37,614.02
6001,12.04,22.11,128.63,134.05,117.44,1512.11,141.38,35.9,606.05
6002,11.01,21.28,129.46,134.2,117.29,1510.6,136.92,35.08,606.48
6003,14.36,23.18,127.56,134.51,117.25,1528.78,133.11,36.84,598.94
6004,13.27,22.11,128.63,134.28,117.33,1501.5,138.52,35.87,603.46
6005,13.41,22.48,128.26,134.13,117.29,1517.41,140.05,35.49,601.96
6006,12.32,22.81,127.93,133.9,117.33,1618.18,134.33,37.54,605.83
6007,12.49,21.28,129.46,133.82,117.33,1520.44,138.75,35.45,615.52
6008,16.9,21.65,129.09,133.9,117.37,1523.48,142.18,34.34,608.85
6009,13.71,22.53,128.21,133.9,117.33,1526.51,141.38,34.7,608.85
6010,14.25,21.19,129.55,133.82,117.25,1540.9,138.67,35.84,603.46
6011,10.98,21.7,129.04,133.78,117.14,1557.57,141.84,34.02,606.05
6012,11.53,21,129.74,133.78,117.03,1532.57,140.35,35.35,605.19
6013,10,20.03,130.71,133.75,117.06,1537.87,137.72,34.34,606.69
6014,14.97,36.95,113.79,132.34,112.76,1480.29,73.94,0,568.64
6015,10.6,33.8,116.94,132.56,113.37,1422.71,85.15,0,562.83
6016,6.35,27.21,123.53,133.02,114.17,1372.71,87.66,0,560.03
6017,17.14,36.62,114.12,133.1,114.47,1348.46,90.22,0,556.16
6018,8.88,34.91,115.83,133.25,114.7,1315.13,83.32,0,552.07
6019,10.7,34.86,115.88,133.44,114.93,1342.4,86.97,0,549.92
6020,11.05,34.35,116.39,133.48,115.12,1316.64,85.41,0,552.72
6021,11.02,35.19,115.55,133.4,115.27,1335.59,90.33,0,543.03
6022,14.72,39.59,111.15,133.4,115.27,1324.22,90.75,0,554.65
6023,9.04,35.05,115.69,133.4,115.61,1294.67,88.84,0,573.58
6024,12.13,37.92,112.82,133.48,116.03,1263.61,89.99,0,566.7
6025,13.61,21.84,128.9,132.87,116.45,1450.74,141.76,39.19,593.81
6026,9.95,21.65,129.09,132.79,116.57,1491.66,141.15,37.38,600.05
6027,12.79,23.74,127,132.76,116.83,1481.05,143.82,35.7,608.44
6028,10.68,23.69,127.05,132.76,116.87,1469.68,145.61,35.26,603.27
6029,11.69,24.94,125.8,132.68,116.72,1647.72,148.13,34.2,592.3
6030,11.29,23.41,127.33,132.79,116.45,1506.05,141.07,33.76,594.67
6031,12.03,22.25,128.49,133.21,116.64,1515.14,143.32,34.75,601.77
6032,11.18,22.62,128.12,132.95,116.76,1518.17,140.24,35.7,606.72
6033,10.04,22.67,128.07,132.87,116.87,1523.48,144.89,34.3,611.88
6034,13.26,23.23,127.51,132.83,116.87,1497.72,142.87,35.26,600.91
6035,11.65,22.95,127.79,132.72,116.95,1540.9,142.83,35.45,611.02
6036,12.11,23.5,127.24,132.64,116.83,1496.2,142.94,34.88,607.58
6037,12.7,22.25,128.49,132.6,115.92,1499.23,141.53,36.01,601.12
6038,12.67,24.01,126.73,132.49,116,1547.72,142.83,35.13,601.77
6039,10.12,22.07,128.67,132.53,116,1516.66,141.88,33.62,598.54
6040,12.44,22.02,128.72,132.53,115.84,1530.29,137.15,34.09,602.2
6041,10.29,21.23,129.51,132.53,115.81,1513.63,140.12,32.74,604.13
