DENS,GR,SP,DEEP_RES,CAL,Lithology
2.564,189.944,1.44,2.87,12.42,Granitiod
3.8589,107.2915,28.4028,6.6453,8.8352,Granitiod
2.7113,85.916,39.375,258.0811,9.0282,Granitiod
2.3554,27.4863,72.3438,79.8137,3.4547,Basin Fill
3.248,149.819,1.444,76.123,9.9,Granitiod
2.645,84.333,2.267,0.969,14.291,Granitiod
2.665,132.443,4.652,5.882,13.101,Granitiod
,117.505,4.813,1.043,14.97,Granitiod
2.455,170.495,3.69,1.722,14.338,Granitiod
2.036,147.95,1.872,0.629,14.117,Granitiod
2.5973,161.2174,123.2813,1288.1356,8.7146,Granitiod
2.5809,199.9544,110.0781,1220.0742,8.98,Granitiod
2.5275,135.1539,36.6406,213.3251,9.7279,Granitiod
3.43,120.839,5.046,3.699,10.6,Granitiod
3.686,142.231,0.579,67.729,10.3,Granitiod
2.3762,176.6508,-39.0625,9.7841,10.9826,Granitiod
2.555,179.255,1.155,1.95,13.412,Granitiod
,80.435,-2.941,0.383,14.803,Basin Fill
2.329,228.073,2.302,3.015,10.0,Granitiod
2.414,140.879,-2.187,3.713,11.161,Granitiod
3.803,106.264,42.2656,6.3984,8.8111,Granitiod
2.2999,50.9767,66.4844,34.6519,3.4547,Basin Fill
2.614,130.39,2.739,3.374,10.6,Granitiod
2.9016,62.8241,-75.7031,153.4387,8.6663,Granitiod
2.6493,91.3146,106.875,1497.3055,8.7387,Granitiod
2.1456,35.8781,67.2917,68.0628,3.4305,Basin Fill
2.4177,165.1769,-57.5,14.2356,10.3432,Granitiod
1.928,168.402,1.417,2.136,11.3,Granitiod
2.571,220.093,4.007,2.119,13.753,Granitiod
2.14,117.391,1.856,0.696,14.248,Granitiod
3.074,204.446,5.431,2.33,11.1,Granitiod
2.514,250.728,1.085,1.812,12.209,Granitiod
,108.097,4.652,1.072,14.963,Granitiod
,92.099,-1.658,0.431,14.022,Basin Fill
3.577,156.523,-0.374,44.553,10.4,Granitiod
2.595,189.751,3.762,3.45,13.261,Granitiod
2.5733,161.7329,111.25,700.4299,8.8352,Granitiod
2.2216,82.6304,61.875,52.6979,3.4305,Basin Fill
2.511,252.191,0.829,2.203,9.5,Granitiod
,97.283,-1.62,0.456,14.125,Basin Fill
2.3672,147.2519,-0.1563,2.8143,10.5483,Granitiod
2.4459,77.1214,54.2188,6.9705,3.334,Granitiod
3.752,129.833,4.545,21.932,11.1,Granitiod
2.7964,86.4859,-78.6719,88.8432,8.8473,Granitiod
2.9825,103.1531,43.125,7.0621,3.2616,Granitiod
2.534,149.748,1.925,2.285,11.2,Granitiod
2.5777,187.9056,77.3438,1603.0132,8.6904,Granitiod
2.4987,172.6084,125.3571,1659.3021,12.8404,Granitiod
2.628,134.043,4.652,5.625,13.021,Granitiod
2.5397,162.8183,105.625,728.6068,8.7146,Granitiod
3.562,159.031,-2.951,39.85,9.6,Granitiod
2.255,89.3376,54.375,74.3442,3.3823,Basin Fill
2.3489,92.163,49.7656,10.1597,3.3823,Granitiod
2.2084,91.3648,56.25,98.8089,3.4064,Basin Fill
2.1445,72.5008,64.3056,82.1325,3.4305,Basin Fill
2.7941,74.9808,52.8125,6.3538,3.3581,Granitiod
2.655,158.4775,129.5313,817.2149,8.8111,Granitiod
2.5718,134.9563,133.2813,314.3434,8.8111,Granitiod
2.5877,194.9305,111.25,227.3493,8.7628,Granitiod
2.5846,312.5892,12.1094,1696.9146,9.0041,Granitiod
2.5586,163.8403,37.5,624.9584,9.0524,Granitiod
2.6073,213.9689,120.0,257.0753,8.992,Granitiod
2.5898,173.7782,122.5,450.1599,9.559,Granitiod
2.681,73.9536,51.25,6.8128,3.3099,Granitiod
2.6534,81.5174,48.8281,6.4439,3.3099,Granitiod
2.294,118.173,0.374,3.706,10.3,Granitiod
2.5486,121.8859,112.3438,191.028,9.3178,Granitiod
2.4157,191.1508,-19.375,14.5939,9.7762,Granitiod
2.165,117.623,4.813,1.015,14.923,Granitiod
2.652,163.35,2.637,1.779,13.211,Granitiod
2.172,138.594,5.212,0.806,13.234,Granitiod
2.227,160.231,3.235,1.362,13.017,Granitiod
3.649,144.689,-0.829,31.602,9.2,Granitiod
2.5873,129.0754,66.25,315.2736,9.1247,Granitiod
2.2215,86.6834,65.625,80.4934,3.4064,Basin Fill
3.608,122.739,4.709,5.67,10.6,Granitiod
2.121,102.174,2.234,0.86,14.149,Granitiod
2.5795,256.1291,56.25,1030.8839,8.8835,Granitiod
2.317,126.064,1.497,5.067,11.372,Granitiod
2.556,164.894,4.652,4.423,13.447,Granitiod
2.6376,126.7356,75.3125,1388.4688,8.8835,Granitiod
2.395,118.147,3.096,1.788,10.0,Granitiod
2.597,137.766,2.086,4.302,12.543,Granitiod
2.331,109.92,-0.181,2.41,8.2,Granitiod
2.4005,151.8187,-25.625,12.2,10.3432,Granitiod
2.5916,175.434,106.7969,333.0187,8.7146,Granitiod
4.5421,82.9161,28.125,5.8428,8.8593,Granitiod
3.636,133.519,6.021,5.801,10.1,Granitiod
2.435,158.855,-2.198,3.579,11.473,Granitiod
2.5638,181.9413,40.8594,741.4146,11.1877,Granitiod
3.364,118.876,5.703,17.263,9.8,Granitiod
2.464,162.011,0.28,3.418,11.027,Granitiod
2.363,136.702,-0.575,1.437,12.862,Granitiod
2.484,179.228,0.595,2.923,11.733,Granitiod
2.4232,171.8841,-23.75,12.4908,10.5965,Granitiod
2.6049,193.2432,84.375,971.6313,9.1489,Granitiod
,79.93,-1.279,0.451,14.112,Basin Fill
2.662,247.652,2.317,1.88,12.556,Granitiod
3.71,203.165,-2.995,57.01,9.0,Granitiod
2.4092,163.9779,-53.75,12.3371,10.4518,Granitiod
3.147,65.7338,43.9063,5.1854,3.334,Granitiod
2.5658,180.9422,5.3571,504.6523,9.0162,Granitiod
2.4716,166.9198,-49.6094,13.0533,10.5,Granitiod
2.132,100.678,-1.224,0.5,13.865,Basin Fill
3.613,173.827,5.106,14.233,9.9,Granitiod
2.9536,61.7394,-82.1875,109.1596,8.8714,Granitiod
,159.05,-1.565,23.183,8.6,Granitiod
3.435,152.705,-2.754,52.954,8.8,Granitiod
2.5868,159.0773,65.3906,436.9295,8.98,Granitiod
2.5495,166.9267,42.5,564.4444,11.1274,Granitiod
2.3252,85.2277,54.375,12.1698,3.3823,Granitiod
2.7341,89.9092,49.375,6.3929,3.3099,Granitiod
,163.452,0.839,1.914,11.093,Granitiod
2.611,188.803,3.877,1.637,13.426,Granitiod
2.6382,97.7009,49.6094,6.6406,3.3581,Granitiod
2.271,141.109,5.187,1.337,14.896,Granitiod
2.1377,56.2571,63.1944,88.7942,3.4305,Basin Fill
3.07,251.154,4.815,2.224,9.7,Granitiod
2.091,171.545,1.886,2.08,11.504,Granitiod
2.3948,170.7426,-31.25,11.0737,10.4035,Granitiod
2.3807,70.2142,53.125,7.133,3.3823,Granitiod
2.565,164.659,1.123,1.762,14.298,Granitiod
2.6145,221.0748,122.4219,622.632,8.7869,Granitiod
3.774,128.995,6.17,8.371,10.3,Granitiod
,123.936,5.294,1.362,14.91,Granitiod
2.597,150.754,-0.093,9.505,11.859,Granitiod
2.5744,220.1627,124.375,436.1826,9.2212,Granitiod
2.712,43.748,2.626,21.918,10.1,Granitiod
2.604,152.3099,155.8594,1389.8796,8.8593,Granitiod
2.254,185.904,-0.989,2.57,10.686,Granitiod
2.1505,79.4627,56.25,72.4487,3.4064,Basin Fill
3.9517,124.0748,27.8125,6.4959,8.8352,Granitiod
2.334,157.39,0.24,1.254,12.173,Granitiod
2.7438,98.2432,44.5833,6.9627,3.2858,Granitiod
2.5675,193.645,9.0625,132.1197,9.4625,Granitiod
2.8101,64.9932,-79.0278,190.449,9.0524,Granitiod
2.359,125.912,-1.283,1.521,12.403,Granitiod
3.683,111.481,4.759,17.683,9.6,Granitiod
3.052,102.857,3.944,4.19,12.6,Granitiod
,90.498,-1.195,0.427,14.085,Basin Fill
2.481,162.429,1.128,2.023,14.66,Granitiod
2.5946,70.928,51.9444,5.9004,3.3702,Granitiod
3.83,153.597,-0.952,28.369,9.5,Granitiod
2.6691,89.3098,48.125,6.6152,3.3099,Granitiod
3.65,207.474,-3.202,40.485,8.9,Granitiod
2.445,162.759,2.821,1.683,13.635,Granitiod
2.563,168.617,2.299,2.08,14.112,Granitiod
2.5648,189.4131,139.6094,423.5132,8.7628,Granitiod
,132.458,3.0,1.154,13.94,Basin Fill
2.2681,86.6262,49.6094,100.9846,3.4064,Basin Fill
2.53,127.263,3.369,4.894,12.862,Granitiod
2.7578,63.1685,55.625,716.7707,10.6207,Granitiod
2.3971,179.7156,123.4375,1072.4094,10.5724,Granitiod
2.7762,86.3144,-68.4375,154.0104,8.98,Granitiod
2.622,179.061,3.961,3.496,13.021,Granitiod
2.5973,167.2084,38.75,451.6352,8.8111,Granitiod
2.672,146.557,1.096,13.465,11.885,Granitiod
2.146,96.757,3.184,1.072,12.882,Basin Fill
3.377,121.095,5.372,4.149,10.6,Granitiod
3.603,164.4,-2.763,29.763,8.6,Granitiod
2.449,163.156,2.78,1.208,14.067,Granitiod
2.27,169.467,3.003,0.763,14.367,Granitiod
2.247,81.4032,51.25,7.7248,3.3823,Granitiod
2.63,57.997,1.979,2.489,12.0,Granitiod
2.5879,178.8009,77.5,214.0486,8.8111,Granitiod
2.474,209.574,2.62,2.08,14.279,Granitiod
2.446,97.857,0.142,0.702,13.947,Basin Fill
2.4331,103.5522,41.875,9.2977,3.3823,Granitiod
3.19,133.01,6.064,8.748,10.4,Granitiod
2.013,120.347,3.273,0.514,14.291,Granitiod
2.52,135.598,2.834,4.342,13.128,Granitiod
1.992,206.996,0.695,3.841,11.6,Granitiod
2.595,181.915,2.914,1.986,13.261,Granitiod
2.8593,85.1138,41.25,6.5832,3.2616,Granitiod
2.537,141.678,1.711,2.741,12.551,Granitiod
2.507,132.037,4.866,1.35,14.55,Granitiod
2.608,176.0026,83.125,774.6543,8.9317,Granitiod
2.5251,269.7147,45.4688,258.0964,11.8753,Granitiod
2.8221,73.2137,39.375,129.8156,8.9317,Granitiod
2.695,189.581,3.518,2.571,14.258,Granitiod
2.664,179.32,4.04,2.95,13.909,Granitiod
2.4533,177.3066,-16.875,11.0911,10.3311,Granitiod
2.2338,93.6764,46.6406,54.9473,3.4305,Basin Fill
2.653,144.874,1.524,16.947,11.752,Granitiod
3.807,165.076,-2.25,43.062,9.0,Granitiod
,119.012,2.299,0.646,14.355,Granitiod
2.4691,142.3419,-17.1094,15.2359,10.307,Granitiod
3.82,148.783,-0.16,40.425,11.4,Granitiod
,115.341,1.675,1.072,13.276,Basin Fill
2.7716,69.7893,36.3281,136.5724,9.0765,Granitiod
2.5184,129.5631,107.8906,397.5971,8.9076,Granitiod
2.848,72.545,3.642,7.752,12.3,Granitiod
2.214,47.012,1.809,14.501,10.6,Granitiod
2.4622,141.8299,-51.7969,17.459,11.0791,Granitiod
3.8921,103.0102,27.4219,5.7432,8.8352,Granitiod
2.437,207.3,-7.204,5.365,10.695,Granitiod
2.7679,74.2417,38.75,225.8276,8.9438,Granitiod
2.493,135.638,0.495,4.894,11.801,Granitiod
2.5614,177.8324,112.1875,413.8935,8.7146,Granitiod
3.819,146.875,4.439,28.634,11.1,Granitiod
3.597,158.768,1.48,29.214,9.9,Granitiod
2.367,157.009,3.353,1.112,14.26,Granitiod
3.787,154.654,-0.387,47.31,9.8,Granitiod
2.5549,216.7099,108.0357,347.5871,8.9317,Granitiod
2.4281,145.9976,-69.0278,24.6737,11.0067,Granitiod
3.0421,91.6505,42.4306,6.8115,3.2616,Granitiod
2.6751,139.2968,108.125,1163.2085,8.7628,Granitiod
3.1554,74.3251,46.7361,6.1326,3.2978,Granitiod
2.627,167.716,2.834,1.862,14.336,Granitiod
2.8836,59.5414,-113.4028,117.6889,9.0282,Granitiod
3.632,170.658,4.787,11.712,9.8,Granitiod
2.5218,128.5633,123.6719,511.9038,8.8111,Granitiod
2.383,139.321,1.749,2.939,12.0,Granitiod
2.3935,157.4417,-36.875,10.4846,10.4276,Granitiod
2.2751,153.8733,-17.1875,12.4381,9.921,Granitiod
2.566,187.904,2.091,2.594,12.738,Granitiod
2.3945,156.6706,-25.0,12.7513,10.5,Granitiod
,123.835,4.759,0.86,14.908,Granitiod
2.8897,65.4214,16.1111,103.2546,9.173,Granitiod
2.7883,66.934,-74.2361,98.8783,8.9076,Granitiod
2.8753,59.3421,19.5313,75.2736,9.173,Granitiod
2.6153,172.0058,127.2656,286.221,8.8593,Granitiod
2.32,161.707,-1.123,2.324,13.207,Granitiod
2.005,100.0,-0.773,0.523,14.213,Basin Fill
,100.136,-1.419,0.524,14.029,Basin Fill
2.6352,135.0698,73.5938,1008.9629,8.8352,Granitiod
2.7652,108.6044,45.7813,6.4898,3.2858,Granitiod
2.653,135.638,2.834,3.717,13.31,Granitiod
3.627,166.108,4.681,12.569,9.8,Granitiod
2.6141,214.9385,122.5781,532.1091,8.8352,Granitiod
2.432,103.446,-0.545,0.579,12.432,Basin Fill
2.222,94.7039,65.4861,45.66,3.4305,Basin Fill
2.544,250.598,1.364,3.516,9.5,Granitiod
2.3819,146.339,-23.125,13.1484,10.6207,Granitiod
2.3062,85.3701,50.0,9.6809,3.3581,Granitiod
2.585,161.824,1.016,1.986,14.445,Granitiod
2.3495,34.4506,59.375,104.5031,3.4305,Basin Fill
2.191,122.162,1.974,1.301,12.987,Basin Fill
2.534,171.877,0.756,2.178,12.703,Granitiod
2.285,32.0246,68.4375,44.8685,3.4547,Basin Fill
3.577,107.573,4.536,3.533,11.9,Granitiod
2.1828,83.23,58.0469,135.7064,3.4064,Basin Fill
3.782,236.932,-1.381,28.062,9.0,Granitiod
2.59,173.891,59.8438,1294.4415,9.1006,Granitiod
2.747,140.16,4.065,2.563,13.996,Granitiod
2.285,204.336,-7.701,2.871,10.111,Granitiod
2.488,196.546,1.898,2.215,9.4,Granitiod
3.642,174.724,5.508,7.526,10.9,Granitiod
3.8628,93.5058,25.9375,6.9901,8.1114,Granitiod
2.5889,219.9305,143.5938,266.9744,8.7628,Granitiod
2.5186,170.6567,-27.5,10.5398,10.3553,Granitiod
2.2148,84.7711,55.8594,169.4585,3.4064,Basin Fill
3.665,158.709,-2.19,44.048,10.6,Granitiod
2.408,168.888,0.809,2.41,11.798,Granitiod
3.44,148.503,-3.271,36.265,9.3,Granitiod
3.688,120.08,4.497,4.691,10.8,Granitiod
2.5543,186.8205,69.9219,221.257,8.7628,Granitiod
,99.203,-1.658,0.393,14.169,Basin Fill
2.3939,174.5685,-51.25,11.9399,10.0899,Granitiod
2.6531,178.601,132.3438,374.7457,8.8111,Granitiod
2.4741,172.4282,-50.4688,12.0949,10.5965,Granitiod
2.368,108.117,2.357,0.917,14.307,Granitiod
2.4839,164.3583,105.3906,894.9283,8.4733,Granitiod
2.426,210.617,2.834,1.779,12.782,Granitiod
2.39,195.445,-0.38,4.224,10.867,Granitiod
3.857,160.956,-2.727,100.214,10.0,Granitiod
,82.498,-1.257,0.401,14.258,Basin Fill
2.5341,183.0239,73.6111,1014.3539,8.7387,Granitiod
2.6328,160.7598,143.9844,266.2782,8.7869,Granitiod
2.552,117.748,5.722,1.466,14.891,Granitiod
2.5713,187.0501,10.0,597.684,9.4263,Granitiod
2.432,175.815,3.236,1.486,14.191,Granitiod
2.581,149.629,121.875,638.1807,8.7146,Granitiod
,176.432,1.874,1.336,10.181,Granitiod
2.5671,189.1645,109.375,1304.0576,8.8835,Granitiod
2.321,179.24,-1.798,2.626,11.199,Granitiod
2.5907,186.6222,40.3125,1950.0,10.1864,Granitiod
2.6133,231.268,91.6406,283.902,8.6904,Granitiod
2.625,184.6524,120.8929,1131.8712,8.8352,Granitiod
2.596,191.4715,150.7813,1703.2261,8.8352,Granitiod
2.5283,55.7451,-90.625,108.9481,9.7521,Granitiod
2.062,102.174,2.25,0.836,14.254,Granitiod
,119.574,4.358,0.968,14.961,Granitiod
2.3908,156.6141,-28.75,10.1951,10.8137,Granitiod
2.5964,240.1984,71.875,783.484,9.1247,Granitiod
2.28,186.874,-0.839,2.792,10.934,Granitiod
1.943,104.742,1.337,3.229,9.9,Granitiod
2.4345,155.8151,-24.5139,12.8804,10.488,Granitiod
2.4514,175.1388,-43.75,11.0727,9.9692,Granitiod
3.7685,92.1075,29.7656,5.9049,8.8593,Granitiod
2.4852,150.4509,-79.8438,10.9809,9.0041,Granitiod
3.32,126.0,5.691,3.718,11.8,Granitiod
2.635,186.255,3.407,2.758,13.9,Granitiod
3.7423,77.3219,29.6528,6.3013,8.8352,Granitiod
2.1837,84.5714,46.875,36.7427,3.4064,Basin Fill
2.389,172.361,3.353,1.35,14.271,Granitiod
2.65,126.224,4.118,5.462,12.795,Granitiod
2.6152,207.2883,9.2188,762.0258,9.6073,Granitiod
2.333,182.161,0.541,2.218,11.298,Granitiod
1.997,109.78,1.003,3.596,10.9,Granitiod
2.1872,76.4366,58.125,208.0832,3.4064,Basin Fill
2.3459,204.9995,-85.3906,59.0742,8.98,Granitiod
2.587,181.133,3.865,2.477,13.979,Granitiod
2.5927,181.1425,105.0,922.069,8.9317,Granitiod
3.621,119.858,4.497,5.872,10.5,Granitiod
2.6173,73.4143,36.25,155.7197,9.173,Granitiod
2.6384,90.1092,41.25,6.4746,3.2858,Granitiod
2.5605,191.162,106.875,468.2062,8.5698,Granitiod
3.669,69.461,3.642,5.786,11.4,Granitiod
3.729,114.851,6.383,7.291,10.2,Granitiod
2.6188,145.0311,53.75,734.8966,8.7628,Granitiod
3.421,96.551,4.339,5.759,12.9,Granitiod
2.754,144.034,0.927,49.759,9.6,Granitiod
3.827,118.895,3.236,13.179,10.5,Granitiod
3.731,163.281,0.374,19.963,9.7,Granitiod
2.5777,134.9266,66.5625,324.2168,9.0041,Granitiod
3.379,231.815,-2.059,74.191,9.9,Granitiod
2.6275,84.7141,40.625,7.3362,3.2616,Granitiod
,104.151,4.335,1.053,15.003,Granitiod
2.554,183.222,2.197,2.178,12.392,Granitiod
2.3747,70.2713,60.2344,16.4754,3.4305,Basin Fill
2.6326,245.4258,105.0781,962.9007,8.8111,Granitiod
2.7215,86.7979,47.5,6.166,3.3099,Granitiod
3.335,192.45,4.973,21.333,11.7,Granitiod
,169.432,0.116,1.607,10.048,Granitiod
2.583,131.112,-1.676,7.612,11.911,Granitiod
2.2136,87.0829,50.9375,270.762,3.4064,Basin Fill
3.532,196.672,5.532,8.599,10.1,Granitiod
2.1734,89.1664,48.9844,37.4182,3.4305,Basin Fill
3.428,183.773,5.294,14.784,11.1,Granitiod
2.302,99.729,-0.991,0.538,12.933,Basin Fill
2.12,103.485,-0.926,0.601,13.896,Basin Fill
2.5713,209.8593,96.7188,834.6375,8.7869,Granitiod
2.6106,142.2619,37.5,269.9761,8.8352,Granitiod
3.892,98.647,2.5,20.307,10.3,Granitiod
2.665,137.982,2.513,3.612,13.469,Granitiod
2.662,167.769,3.904,1.746,12.872,Granitiod
2.12,111.894,2.995,1.4,14.117,Granitiod
2.204,126.498,4.786,0.969,14.961,Granitiod
3.763,183.155,-1.952,145.507,10.0,Granitiod
2.5816,176.3474,110.3125,708.2563,8.6663,Granitiod
2.5897,154.7669,135.2344,653.0151,8.8231,Granitiod
2.114,152.171,2.605,0.969,14.182,Basin Fill
2.574,315.3014,53.125,395.9811,11.0188,Granitiod
2.4375,158.3547,-13.5156,10.0243,10.5,Granitiod
2.8285,66.4773,-169.9306,68.6311,8.7146,Granitiod
2.292,106.313,1.718,0.829,14.344,Granitiod
2.555,189.587,2.091,2.473,12.924,Granitiod
2.7984,67.4769,39.375,148.8111,9.2333,Granitiod
3.492,161.892,-1.905,54.028,9.5,Granitiod
2.551,166.235,4.029,2.082,14.231,Granitiod
2.4,203.518,-7.826,2.198,10.218,Granitiod
3.738,157.8,-2.38,48.808,9.8,Granitiod
2.7971,87.1126,38.125,7.3828,3.2616,Granitiod
3.867,167.829,-3.663,73.083,8.7,Granitiod
2.429,152.178,-2.834,3.118,11.947,Granitiod
2.81,45.769,2.629,14.909,10.5,Granitiod
2.551,329.6307,50.7031,905.462,8.8111,Granitiod
3.79,188.232,4.681,15.379,10.0,Granitiod
2.4962,237.5182,106.0938,322.8107,8.6542,Granitiod
2.5242,147.4562,167.5,394.3148,9.4625,Granitiod
2.603,174.6638,109.8438,995.4818,8.7387,Granitiod
2.116,160.158,1.324,2.218,11.216,Granitiod
2.4083,166.5467,-38.75,9.9946,10.8258,Granitiod
2.5706,159.9303,167.6786,80.2044,9.366,Granitiod
2.475,143.617,0.126,5.031,11.718,Granitiod
2.6166,124.8789,67.1875,1950.0,8.6663,Granitiod
2.32,187.625,1.551,2.967,11.1,Granitiod
2.4486,88.1109,49.375,6.9992,3.3581,Granitiod
2.342,33.8513,76.875,113.8647,3.4547,Basin Fill
2.381,156.957,3.249,1.32,12.666,Granitiod
2.2463,94.7895,54.9219,32.9797,3.3823,Basin Fill
2.376,150.283,-0.588,1.714,12.634,Granitiod
2.2228,90.5938,53.8281,23.912,3.3581,Granitiod
2.5976,159.8494,104.5536,313.3151,8.7628,Granitiod
3.673,111.144,4.759,20.454,9.6,Granitiod
2.5547,146.7993,38.2813,466.0009,8.7869,Granitiod
3.502,253.892,-4.873,47.31,9.4,Granitiod
2.4988,149.0525,-79.4531,12.5466,9.1006,Granitiod
2.038,130.152,-2.801,3.546,10.128,Granitiod
2.893,78.1805,-11.9531,392.3465,8.8231,Granitiod
2.025,84.702,-1.765,0.452,13.952,Basin Fill
2.38,129.255,1.444,2.388,14.843,Granitiod
2.1328,89.5379,50.625,42.8793,3.4547,Basin Fill
2.5894,169.6097,133.125,1014.2749,8.7869,Granitiod
2.005,155.2,1.745,2.323,11.01,Granitiod
2.127,125.526,4.679,1.025,14.961,Granitiod
2.745,85.747,3.156,10.086,10.2,Granitiod
,135.526,2.737,0.996,14.275,Basin Fill
2.461,169.546,3.709,1.521,13.001,Granitiod
,125.0,4.118,1.372,14.963,Granitiod
2.038,127.353,4.728,0.876,14.828,Granitiod
,216.368,0.428,0.86,14.288,Granitiod
2.8265,69.4741,-71.6667,140.0186,8.6422,Granitiod
2.5615,235.8066,55.5469,298.1418,8.8593,Granitiod
2.6101,195.1009,127.1094,210.1482,8.7146,Granitiod
2.583,133.662,4.601,5.516,13.008,Granitiod
2.4281,173.9108,-17.5,13.6082,10.307,Granitiod
,152.902,2.405,0.742,14.104,Basin Fill
2.5451,169.9812,68.125,684.0493,9.0041,Granitiod
2.675,136.393,4.332,4.757,13.301,Granitiod
2.5919,202.1502,67.9688,1364.8163,8.9317,Granitiod
2.4547,183.758,-22.2222,14.9246,10.5965,Granitiod
2.5116,86.5128,40.7639,11.0453,3.3099,Granitiod
2.547,167.605,0.802,1.747,13.714,Granitiod
2.64,197.166,3.675,1.642,14.165,Granitiod
2.57,176.719,4.176,4.185,12.941,Granitiod
,86.957,-1.244,0.379,14.311,Basin Fill
2.8013,68.2472,-160.4688,68.0197,9.2695,Granitiod
2.7749,58.9707,-81.0156,62.2307,9.173,Granitiod
2.618,131.649,4.652,5.323,13.084,Granitiod
3.877,153.693,-0.829,52.911,10.2,Granitiod
2.5827,175.035,113.5156,526.0629,8.9076,Granitiod
3.513,75.111,4.453,4.995,12.9,Granitiod
2.2212,79.2623,64.0278,52.725,3.4305,Basin Fill
3.592,157.2,-0.588,33.825,9.4,Granitiod
2.4162,146.6245,-56.9531,11.7666,10.1864,Granitiod
2.643,139.563,3.369,6.39,12.662,Granitiod
,120.809,4.136,1.313,14.936,Granitiod
3.524,160.511,-0.818,23.857,9.7,Granitiod
2.259,169.463,3.396,1.4,12.498,Granitiod
3.547,175.981,1.488,6.735,11.9,Granitiod
2.466,193.289,1.783,2.475,9.5,Granitiod
3.467,124.133,5.026,3.415,10.6,Granitiod
3.757,166.272,4.866,17.48,11.1,Granitiod
2.512,130.147,3.262,6.047,12.354,Granitiod
2.207,96.058,2.037,0.799,14.254,Granitiod
2.5045,186.3839,-22.7344,13.2388,10.0657,Granitiod
2.393,107.905,-0.963,2.179,8.3,Granitiod
2.5707,353.4378,47.4219,691.5629,8.8955,Granitiod
3.466,109.2,4.392,5.175,9.6,Granitiod
2.5635,217.1656,117.4219,442.8981,8.5215,Granitiod
3.569,150.737,0.565,34.936,9.9,Granitiod
2.263,155.26,-2.647,3.313,11.385,Granitiod
2.8143,59.7706,17.6563,80.2584,8.9076,Granitiod
2.452,124.003,-0.787,0.742,13.044,Basin Fill
2.413,133.156,0.749,1.787,12.045,Granitiod
2.2324,93.3337,47.5,86.9031,3.4064,Basin Fill
2.3884,171.4285,-44.9306,11.1444,10.2829,Granitiod
2.329,171.814,0.693,3.061,11.547,Granitiod
2.486,252.191,2.727,4.136,11.3,Granitiod
,133.525,3.106,1.35,14.091,Basin Fill
2.5317,89.5667,41.4844,6.8479,3.2858,Granitiod
2.409,116.4,-1.979,2.891,12.2,Granitiod
2.4573,145.3163,169.7656,1024.6307,9.4625,Granitiod
2.5225,92.5061,50.3906,6.6188,3.334,Granitiod
2.275,201.064,0.55,1.536,11.452,Granitiod
2.248,51.607,2.927,7.61,9.7,Granitiod
2.8896,90.7081,46.25,6.8153,3.2858,Granitiod
2.5966,184.2792,70.3125,379.3739,8.8352,Granitiod
2.344,138.245,0.321,2.818,11.665,Granitiod
3.0321,92.1354,40.0,5.9655,3.2616,Granitiod
2.5695,350.8675,54.375,1117.833,8.8352,Granitiod
2.7307,79.5499,-74.2188,51.1707,9.0041,Granitiod
2.503,138.482,-0.561,3.546,11.965,Granitiod
2.1781,77.5211,53.5156,76.5504,3.4185,Basin Fill
2.339,25.46,63.75,84.5923,3.4547,Basin Fill
2.5967,179.2873,34.5536,1039.6906,11.2239,Granitiod
2.1324,58.7118,60.0,95.027,3.4547,Basin Fill
2.1365,74.6958,75.625,150.3088,3.4547,Basin Fill
2.3069,67.8455,51.25,24.1078,3.4305,Basin Fill
2.397,183.244,1.618,2.618,11.596,Granitiod
2.28,108.261,2.283,0.652,14.344,Granitiod
3.452,159.279,-3.05,40.006,9.5,Granitiod
2.41,136.296,1.765,2.717,11.8,Granitiod
3.517,116.016,5.829,3.687,11.3,Granitiod
2.128,158.895,-0.107,2.645,10.682,Granitiod
2.3925,32.4245,70.0,139.0795,3.4547,Basin Fill
3.336,138.163,6.17,6.995,10.2,Granitiod
2.145,122.237,5.022,1.112,14.961,Granitiod
3.712,158.566,-4.468,53.015,8.6,Granitiod
2.6287,97.7597,-67.5,6.9726,12.5871,Granitiod
2.699,98.386,4.461,9.397,11.7,Granitiod
2.358,154.022,3.649,1.325,12.884,Granitiod
2.472,147.248,5.722,1.185,14.752,Granitiod
2.5231,150.0253,40.9375,534.0061,9.4022,Granitiod
2.701,168.567,2.256,9.61,10.9,Granitiod
2.559,240.084,1.471,3.424,9.5,Granitiod
,123.941,-1.743,3.781,9.888,Granitiod
2.1694,85.4561,66.1719,107.9008,3.4064,Basin Fill
2.3312,208.8807,-84.7656,53.3935,9.0041,Granitiod
3.673,141.62,4.545,22.739,11.7,Granitiod
2.432,160.846,3.439,1.176,14.207,Granitiod
2.5895,168.1807,37.4219,1365.0858,8.8593,Granitiod
2.626,138.505,2.166,7.136,12.037,Granitiod
2.306,180.091,-4.128,1.775,11.172,Granitiod
2.651,140.238,2.129,4.414,13.221,Granitiod
2.1183,36.8483,61.7188,27.33,3.4305,Basin Fill
